,ID,Branch,Interview Date,Transaction Date,Comment Type,Comment,Follow-up,Satisfaction Rating
1149,4128882,115,12/18/2014,12/17/2014,Alert,"The teller didn't have a roll of quarters. Yet, both the other tellers and the manager, I guess, were occupied. So I waited several minutes. I would suggest that the tellers have rolled coins at their stations all the time. Other than that, I think they're excellent.",No,7
1150,4805723,356,9/28/2015,9/24/2015,Alert,"The wait. No one asking me, ""Could you hold on a for minute?"" At least giving me some type of information on why it took so long to deposit my funds.",No,6
1151,3998884,351,11/3/2014,10/31/2014,Alert,"The wire transfer department and not getting clear answers. I sent multiple wires to Canada, and I couldn't get answers why this was not getting to Canada promptly.",No,7
1152,4727931,350,8/28/2015,8/24/2015,Alert,"Their fraud team caught a fraud in my bank account, caught them and stopped them.",No,7
1153,4258000,352,2/13/2015,2/12/2015,Alert,There are not enough ATMs in the area.,No,2
1154,4960571,351,11/11/2015,11/10/2015,Alert,"There has just been new tellers at that branch. I have had money to deposit, and the teller deposited in the wrong account on more than one occasion.",No,4
1155,4985728,401,11/19/2015,11/18/2015,Alert,"There is one teller who acts like you are bothering her. She is not friendly. She is rude. Say you want to make a deposit (and I've been a customer there for a while)and you have $80 and you want to deposit $70, and you ask her for change so you can make the correct deposit. Even though she knows us, she will not give us change. We have to put the entire amount in. She will not look our account up if I don't have it with me. The manager is fantastic, and I love the bank very much. I'd rather not say her name, because I don't want to be pointing a finger. I would guess they can figure it out on their own. She just has a sour disposition. No, I don't.",No,7
1156,4470771,351,5/12/2015,5/11/2015,Alert,"There was a fraud problem, and I wanted to change my card number. I went to the bank, and they told me to wait a couple of days. I am really uncomfortable with using cash. I went to the bank two days ago. They told me that they are going to make a new card number for me, and that I will have to wait a couple more days.",No,4
1157,4295596,313,3/2/2015,2/27/2015,Alert,"There was a hold put on a deposit. So, when I contacted the North Anthony branch, the manager was very helpful in getting the hold removed. I was extremely happy with that branch.",No,5
1158,5014900,356,12/2/2015,12/1/2015,Alert,"There was fault on both sides. I deposited a check from insurance company that I forgot to endorse. The check was a payment for a claim. The insurance company was willing to pay it. The check went through until it was supposed to be processed. They put a hold on it. The teller didn't find the fault. I deposited the check. It got past him. It went to processing. They kicked it out. I didn't get a phone call. I was expecting the funds to be there in two days. I called, got it fixed, and it still wasn't in there. That was on the third day. Nobody would release the funds. I know they were trying to protect my funds. It was a sore spot. They could have done more to get the funds into my account. I know they are following policy. I could've been charged overdraft charges. Banks should be able to honor a check, especially for someone who has been with them for eight years. They kind of let me down. There was some fault of the bank of me endorsing the checks. I don't understand why a $1,600 check could not be honored by the bank. I realize there was some fault on my part. I take responsibility on that. The bank should have been able to do more for me.",No,1
1159,3725494,313,7/15/2014,7/14/2014,Alert,There's a particular employee that overly talks and you can't get out of the bank. They talk about personal things. It can be uncomfortable. It's happened a couple times. I don't go inside the bank any more.,Yes,7
1160,4709841,161,8/13/2015,8/12/2015,Alert,"There's a world of difference between the Bremen branch and the Nappanee branch, as far as friendliness. I'm not too impressed with Bremen.",No,2
1161,5044828,313,12/23/2015,12/16/2015,Alert,"They are not open on Saturdays, and the one downtown is not open longer. I was disappointed that they were not open on Saturday.",No,1
1162,3744698,312,7/22/2014,7/21/2014,Alert,"They are rude at that branch, and the downtown branch. They act like the customers are a inconvenience, instead of being there to pay their bills.",No,3
1163,4997368,353,11/23/2015,11/20/2015,Alert,They couldn't cash my check because the computers were down.,No,6
1164,4857702,107,10/9/2015,10/8/2015,Alert,"They didn't give me an auto loan. I went to another bank, and they did it right away.",No,5
1165,3468918,352,5/7/2014,5/6/2014,Alert,"They had a problem with their system, so when I didn't want statements sent to my home, they were sent out anyway. It deducted from my account. The process was fixed and it was put back.",No,7
1166,4991331,351,11/20/2015,11/19/2015,Alert,They had my mother-in-law's address as my address. The teller took care of it. That was it.,No,5
1167,4420277,356,4/21/2015,4/20/2015,Alert,They just put the money that we cashed; they put it into the wrong person's account. I caught it when I got the deposit slip back.,No,2
1168,4556632,401,6/18/2015,6/17/2015,Alert,"They mailed my debit card to the wrong address. It was returned, but I have to wait a week now.",No,5
1169,3406282,311,4/25/2014,4/24/2014,Alert,They need to dispose of their shredded paper in the safety deposit area.,No,4
1170,3755551,352,7/28/2014,7/24/2014,Alert,"They put a hold on my card while at a baseball game because I spent a lot. I don't think I went over the $1,000 limit, but regardless I should be able to spend.",No,1
1171,3794498,161,8/12/2014,8/8/2014,Alert,"They shut down my card when I went to Canada, but I didn't let them know when I was going.",No,4
1172,4573455,401,6/25/2015,6/22/2015,Alert,They started asking for you to write your account number on the back of checks instead of just sending your ID in. It's an extra step that is not needed.,No,3
1173,3694914,312,7/2/2014,7/1/2014,Alert,This is the drive-thru window. I drove up and the green light was on. I sat waiting assuming that the window was open and that there were tellers inside. I waited for quite a little while. I decided to pull around and went inside. I mentioned to the teller that there was a wait to no response. I did get a very thoughtful apology without a reason for the wait.,No,5
1174,3305704,320,4/7/2014,4/4/2014,Alert,"To check my card balance, it'll say unavailable sometimes, which is weird. Other times, it works just fine.",Yes,1
1175,4581186,115,6/25/2015,6/24/2015,Alert,"Today I logged on my computer I always use, it said I had to verify my device. I clicked several times to send to me email and it never did. I clicked on send it to my phone and it went right through.",No,6
